observation_id,student_id,term_id,source,career_code_id,career_label_id
SC_023589,stu_bb9d873c2942d3b36d0f08404409d665,2019_P,academic,CARCODE_LNI,
SC_023590,stu_bb9d873c2942d3b36d0f08404409d665,2020_O,academic,CARCODE_LNI,
SC_023591,stu_bba135d5cf9e35be6b2b340787f261e3,2022_O,academic,CARCODE_LBI,
SC_023592,stu_bba135d5cf9e35be6b2b340787f261e3,2023_P,academic,CARCODE_LBI,
SC_023593,stu_bba135d5cf9e35be6b2b340787f261e3,2023_P,diagnostic,,
SC_023594,stu_bba8a0ecf45833ddd9d13995925d6af3,2021_O,academic,CARCODE_LII,
SC_023595,stu_bba8a0ecf45833ddd9d13995925d6af3,2021_P,academic,CARCODE_LII,
SC_023596,stu_bba8a0ecf45833ddd9d13995925d6af3,2022_P,academic,CARCODE_LII,
SC_023597,stu_bbabdf0839f09315e96871099c3e9318,2023_O,academic,CARCODE_LAD,
SC_023598,stu_bbabdf0839f09315e96871099c3e9318,2024_O,academic,CARCODE_LAD,
SC_023599,stu_bbabdf0839f09315e96871099c3e9318,2024_P,academic,CARCODE_LAD,
SC_023600,stu_bbabdf0839f09315e96871099c3e9318,2024_P,advisory,,CARLBL_4D358FAC4B
SC_023601,stu_bbabdf0839f09315e96871099c3e9318,2024_P,diagnostic,,CARLBL_4D358FAC4B
SC_023602,stu_bbcd8a478cb02be9a21218b3d8ea5357,2019_O,academic,CARCODE_LNM,
SC_023603,stu_bbcd8a478cb02be9a21218b3d8ea5357,2019_P,academic,CARCODE_LNM,
SC_023604,stu_bbd4d31687ac2e7b653030e3a36ed321,2023_O,academic,CARCODE_LMT,
SC_023605,stu_bbd4d31687ac2e7b653030e3a36ed321,2023_P,advisory,,CARLBL_9FDFCF684F
SC_023606,stu_bbd4d31687ac2e7b653030e3a36ed321,2024_O,academic,CARCODE_LMT,
SC_023607,stu_bbd4d31687ac2e7b653030e3a36ed321,2024_P,academic,CARCODE_LMT,
SC_023608,stu_bbd4d31687ac2e7b653030e3a36ed321,2024_P,advisory,,CARLBL_9FDFCF684F
SC_023609,stu_bbd4d31687ac2e7b653030e3a36ed321,2024_P,diagnostic,,CARLBL_9FDFCF684F
SC_023610,stu_bbde074d572f57c2df2dd127fb2ac318,2024_O,academic,CARCODE_LNI,
SC_023611,stu_bbde074d572f57c2df2dd127fb2ac318,2025_P,academic,CARCODE_LNI,
SC_023612,stu_bbe2121e46053b106356b59192ae42f6,2024_O,academic,CARCODE_LBNM,
SC_023613,stu_bbe2121e46053b106356b59192ae42f6,2025_P,academic,CARCODE_LBNM,
SC_023614,stu_bbef0ce948f1461a7b1b3a1d55cdd88e,2021_O,academic,CARCODE_LFP,
SC_023615,stu_bbef0ce948f1461a7b1b3a1d55cdd88e,2022_O,academic,CARCODE_LFP,
SC_023616,stu_bbef0ce948f1461a7b1b3a1d55cdd88e,2023_P,academic,CARCODE_LFP,
SC_023617,stu_bbef0ce948f1461a7b1b3a1d55cdd88e,2023_P,advisory,,CARLBL_F867BE971F
SC_023618,stu_bbf52ab2a0d1c4902aad04952029cea5,2019_O,academic,CARCODE_LBN,
SC_023619,stu_bbf52ab2a0d1c4902aad04952029cea5,2019_O,advisory,,CARLBL_41179F062D
SC_023620,stu_bbf52ab2a0d1c4902aad04952029cea5,2019_P,academic,CARCODE_LBN,
SC_023621,stu_bbf52ab2a0d1c4902aad04952029cea5,2019_P,advisory,,CARLBL_41179F062D
SC_023622,stu_bbf52ab2a0d1c4902aad04952029cea5,2020_P,academic,CARCODE_LBN,
SC_023623,stu_bbf7ae5da7b604d840d825c128e663d9,2023_O,academic,CARCODE_LAD,
SC_023624,stu_bbf7ae5da7b604d840d825c128e663d9,2023_O,advisory,,CARLBL_4D358FAC4B
SC_023625,stu_bbf7ae5da7b604d840d825c128e663d9,2023_P,advisory,,CARLBL_4D358FAC4B
SC_023626,stu_bbf7ae5da7b604d840d825c128e663d9,2024_O,academic,CARCODE_LAD,
SC_023627,stu_bbf7ae5da7b604d840d825c128e663d9,2024_P,academic,CARCODE_LAD,
SC_023628,stu_bbf7ae5da7b604d840d825c128e663d9,2024_P,diagnostic,,CARLBL_4D358FAC4B
SC_023629,stu_bbf7ae5da7b604d840d825c128e663d9,2025_P,academic,CARCODE_LAD,
SC_023630,stu_bc078e0796f511aa3aee3017cf8700d3,2021_O,academic,CARCODE_LIC,
SC_023631,stu_bc078e0796f511aa3aee3017cf8700d3,2022_O,academic,CARCODE_LIC,
SC_023632,stu_bc078e0796f511aa3aee3017cf8700d3,2022_P,academic,CARCODE_LIC,
SC_023633,stu_bc078e0796f511aa3aee3017cf8700d3,2023_P,academic,CARCODE_LIC,
SC_023634,stu_bc090dcc862b631c57919d3ef05027fd,2019_O,advisory,,CARLBL_CC13F1BB98
SC_023635,stu_bc090dcc862b631c57919d3ef05027fd,2019_P,academic,CARCODE_LIM,
SC_023636,stu_bc090dcc862b631c57919d3ef05027fd,2021_P,academic,CARCODE_LMT,
SC_023637,stu_bc0afbd39871c883303e02b2b7f9d74e,2022_P,academic,CARCODE_LPT,
SC_023638,stu_bc0eb41782fb10e8cb9c1b0c3c4cb6b1,2019_O,advisory,,CARLBL_7743DA629F
SC_023639,stu_bc13c8f1bc0872782f712de2981ac592,2021_O,academic,CARCODE_LRT,
SC_023640,stu_bc13c8f1bc0872782f712de2981ac592,2021_P,academic,CARCODE_LRT,
SC_023641,stu_bc13c8f1bc0872782f712de2981ac592,2021_P,advisory,,CARLBL_ADFF4A692B
SC_023642,stu_bc13c8f1bc0872782f712de2981ac592,2022_O,advisory,,CARLBL_ADFF4A692B
SC_023643,stu_bc13c8f1bc0872782f712de2981ac592,2022_P,academic,CARCODE_LRT,
SC_023644,stu_bc179e7cf69a31e811f8b2a2a662d4d9,2024_O,academic,CARCODE_LIS,
SC_023645,stu_bc179e7cf69a31e811f8b2a2a662d4d9,2025_P,academic,CARCODE_LIS,
SC_023646,stu_bc2e902f5f92423bdde0c4de853ed130,2022_O,academic,CARCODE_LNI,
SC_023647,stu_bc2e902f5f92423bdde0c4de853ed130,2022_P,academic,CARCODE_LNI,
SC_023648,stu_bc2e902f5f92423bdde0c4de853ed130,2023_P,academic,CARCODE_LNI,
SC_023649,stu_bc2f381b38172a81e53f063f5da2a8e9,2024_O,academic,CARCODE_LAD,
SC_023650,stu_bc2f381b38172a81e53f063f5da2a8e9,2025_P,academic,CARCODE_LAD,
SC_023651,stu_bc36ba4bd5d5d0d8852ed038e2d50448,2019_O,academic,CARCODE_LFP,
SC_023652,stu_bc36ba4bd5d5d0d8852ed038e2d50448,2020_O,advisory,,CARLBL_F867BE971F
SC_023653,stu_bc36ba4bd5d5d0d8852ed038e2d50448,2020_P,academic,CARCODE_LFP,
SC_023654,stu_bc36ba4bd5d5d0d8852ed038e2d50448,2020_P,advisory,,CARLBL_F867BE971F
SC_023655,stu_bc36ba4bd5d5d0d8852ed038e2d50448,2020_P,diagnostic,,CARLBL_F867BE971F
SC_023656,stu_bc3950d6b6c4ac3f8bf5a3432a53c14a,2019_O,academic,CARCODE_LFP,
SC_023657,stu_bc3950d6b6c4ac3f8bf5a3432a53c14a,2019_P,academic,CARCODE_LFP,
SC_023658,stu_bc3950d6b6c4ac3f8bf5a3432a53c14a,2020_P,academic,CARCODE_LFP,
SC_023659,stu_bc3fd171be09dfc829be759700da0fdb,2021_O,academic,CARCODE_LRT,
SC_023660,stu_bc413e4143cd201b1cdc94a987b1a0fa,2021_O,academic,CARCODE_LQI,
SC_023661,stu_bc413e4143cd201b1cdc94a987b1a0fa,2021_P,academic,CARCODE_LQI,
SC_023662,stu_bc413e4143cd201b1cdc94a987b1a0fa,2022_P,academic,CARCODE_LQI,
SC_023663,stu_bc4527494e7b9aec7bb1f2de7eba7ea7,2021_P,academic,CARCODE_LRI,
SC_023664,stu_bc46915dda8169a4e5bbc89e1276e881,2023_O,academic,CARCODE_LBM,
SC_023665,stu_bc46915dda8169a4e5bbc89e1276e881,2024_P,academic,CARCODE_LBM,
SC_023666,stu_bc46915dda8169a4e5bbc89e1276e881,2024_P,diagnostic,,
SC_023667,stu_bc4a83ece2fb6ad23b82606795a0dcda,2019_O,academic,CARCODE_LAT,
SC_023668,stu_bc4a83ece2fb6ad23b82606795a0dcda,2019_O,advisory,,CARLBL_F041EA11A4
SC_023669,stu_bc4a83ece2fb6ad23b82606795a0dcda,2020_O,academic,CARCODE_LAT,
SC_023670,stu_bc4a83ece2fb6ad23b82606795a0dcda,2020_P,academic,CARCODE_LAT,
SC_023671,stu_bc4a83ece2fb6ad23b82606795a0dcda,2020_P,diagnostic,,CARLBL_F041EA11A4
SC_023672,stu_bc5288c2a3e8d46d7a27826af2d7e102,2021_O,academic,CARCODE_LFA,
SC_023673,stu_bc5288c2a3e8d46d7a27826af2d7e102,2022_O,academic,CARCODE_LFA,
SC_023674,stu_bc5288c2a3e8d46d7a27826af2d7e102,2022_P,academic,CARCODE_LFA,
SC_023675,stu_bc5288c2a3e8d46d7a27826af2d7e102,2023_O,academic,CARCODE_LFA,
SC_023676,stu_bc5288c2a3e8d46d7a27826af2d7e102,2023_P,academic,CARCODE_LFA,
SC_023677,stu_bc5288c2a3e8d46d7a27826af2d7e102,2024_O,academic,CARCODE_LFA,
SC_023678,stu_bc5288c2a3e8d46d7a27826af2d7e102,2024_P,academic,CARCODE_LFA,
SC_023679,stu_bc563738e600f5793e437aafa84ed6be,2023_O,advisory,,CARLBL_9055D95D1C
SC_023680,stu_bc563738e600f5793e437aafa84ed6be,2023_P,advisory,,CARLBL_9055D95D1C
SC_023681,stu_bc5b7835d043ba9452629728f2ff79fa,2019_O,academic,CARCODE_LEF,
SC_023682,stu_bc5b7835d043ba9452629728f2ff79fa,2019_O,advisory,,CARLBL_7FCE1E6B4F
SC_023683,stu_bc5c4b625271e793b0a639eca2b49afb,2025_P,academic,CARCODE_LII,
SC_023684,stu_bc5d43a708edcc23f43caea01d76dabd,2023_O,academic,CARCODE_LDE,
SC_023685,stu_bc5d43a708edcc23f43caea01d76dabd,2023_P,advisory,,CARLBL_41179F062D
SC_023686,stu_bc621844e34546400e2f809ef3c4c925,2021_O,academic,CARCODE_LII,
SC_023687,stu_bc621844e34546400e2f809ef3c4c925,2022_O,academic,CARCODE_LII,
SC_023688,stu_bc621844e34546400e2f809ef3c4c925,2022_P,academic,CARCODE_LII,
SC_023689,stu_bc621844e34546400e2f809ef3c4c925,2023_O,academic,CARCODE_LII,
SC_023690,stu_bc621844e34546400e2f809ef3c4c925,2024_P,academic,CARCODE_LII,
SC_023691,stu_bc6374445a9989655a152115e21aef08,2021_O,advisory,,CARLBL_B0E99C16AD
SC_023692,stu_bc6374445a9989655a152115e21aef08,2021_P,academic,CARCODE_LPT,
SC_023693,stu_bc6374445a9989655a152115e21aef08,2021_P,advisory,,CARLBL_B0E99C16AD
SC_023694,stu_bc68a6fb8ba97219d0fb50afc25bffb3,2019_P,academic,CARCODE_LNI,
SC_023695,stu_bc68a6fb8ba97219d0fb50afc25bffb3,2020_O,academic,CARCODE_LNI,
SC_023696,stu_bc68a6fb8ba97219d0fb50afc25bffb3,2021_P,academic,CARCODE_LNI,
SC_023697,stu_bc6a6250966a2b1eb1b0e01e9451f9cb,2019_O,academic,CARCODE_LPM,
SC_023698,stu_bc740d8192e67c8e58640a2a9f2a5e6b,2020_O,advisory,,CARLBL_9B4F1F4102
SC_023699,stu_bc7705b8a0a0bf23ad4d35c51ae65826,2021_O,academic,CARCODE_LAD,
SC_023700,stu_bc79216e0abced4416fc64d7409c3066,2022_O,academic,CARCODE_LBI,
SC_023701,stu_bc81b636513aad9a53c9d0df0e0845ec,2024_O,academic,CARCODE_LMT,
SC_023702,stu_bc81b636513aad9a53c9d0df0e0845ec,2025_P,academic,CARCODE_LMT,
SC_023703,stu_bc82cef167f17c74bc8813a53e80db2f,2023_O,academic,CARCODE_LIN,
SC_023704,stu_bc82cef167f17c74bc8813a53e80db2f,2024_O,academic,CARCODE_LIN,
SC_023705,stu_bc82cef167f17c74bc8813a53e80db2f,2024_P,academic,CARCODE_LIN,
SC_023706,stu_bc82cef167f17c74bc8813a53e80db2f,2024_P,advisory,,CARLBL_F7A3F2E0E2
SC_023707,stu_bc82cef167f17c74bc8813a53e80db2f,2024_P,diagnostic,,CARLBL_F7A3F2E0E2
SC_023708,stu_bc840c93fad2ffbd14fff728eebccb1e,2019_O,academic,CARCODE_LFP,
SC_023709,stu_bc840c93fad2ffbd14fff728eebccb1e,2019_P,advisory,,CARLBL_F867BE971F
SC_023710,stu_bc840c93fad2ffbd14fff728eebccb1e,2020_O,academic,CARCODE_LFP,
SC_023711,stu_bc840c93fad2ffbd14fff728eebccb1e,2020_O,advisory,,CARLBL_F867BE971F
SC_023712,stu_bc840c93fad2ffbd14fff728eebccb1e,2020_P,academic,CARCODE_LFP,
SC_023713,stu_bc840c93fad2ffbd14fff728eebccb1e,2020_P,diagnostic,,CARLBL_F867BE971F
SC_023714,stu_bc8ec911ff004256b7de1e0cf66651c9,2019_O,academic,CARCODE_LIM,
SC_023715,stu_bc8ec911ff004256b7de1e0cf66651c9,2019_O,advisory,,CARLBL_CC13F1BB98
SC_023716,stu_bc8ec911ff004256b7de1e0cf66651c9,2020_P,academic,CARCODE_LIM,
SC_023717,stu_bca1a79513179e9147f8c560970a334c,2022_O,academic,CARCODE_LPA,
SC_023718,stu_bca1ca8700d6bf9840a7c9e3a7c5aac5,2023_O,academic,CARCODE_LAD,
SC_023719,stu_bca1ca8700d6bf9840a7c9e3a7c5aac5,2023_P,academic,CARCODE_LAD,
SC_023720,stu_bca1ca8700d6bf9840a7c9e3a7c5aac5,2024_P,academic,CARCODE_LAD,
SC_023721,stu_bca22b6bb7aca9ea21c7edb11adc0476,2022_O,academic,CARCODE_LBM,
SC_023722,stu_bca22b6bb7aca9ea21c7edb11adc0476,2023_P,academic,CARCODE_LBM,
SC_023723,stu_bca680f1e1a6a1ff4b4b28377115fb3a,2023_O,advisory,,CARLBL_9B4F1F4102
SC_023724,stu_bca68e99dcf13f6c8090bf3a694163ac,2021_O,academic,CARCODE_LCS,
SC_023725,stu_bca68e99dcf13f6c8090bf3a694163ac,2022_O,academic,CARCODE_LCS,
SC_023726,stu_bca68e99dcf13f6c8090bf3a694163ac,2022_O,advisory,,CARLBL_18D189705C
SC_023727,stu_bca68e99dcf13f6c8090bf3a694163ac,2022_P,academic,CARCODE_LCS,
SC_023728,stu_bca68e99dcf13f6c8090bf3a694163ac,2022_P,advisory,,CARLBL_18D189705C
SC_023729,stu_bca68e99dcf13f6c8090bf3a694163ac,2022_P,diagnostic,,CARLBL_18D189705C
SC_023730,stu_bcac6aa52ff170d2352c8100b513e888,2023_O,academic,CARCODE_LIC,
SC_023731,stu_bcac6aa52ff170d2352c8100b513e888,2024_O,academic,CARCODE_LIC,
SC_023732,stu_bcac6aa52ff170d2352c8100b513e888,2024_P,academic,CARCODE_LIC,
SC_023733,stu_bcadeb02432266de823328e2ca4c05c6,2020_O,academic,CARCODE_LAD,
SC_023734,stu_bcadeb02432266de823328e2ca4c05c6,2021_O,academic,CARCODE_LAD,
SC_023735,stu_bcadeb02432266de823328e2ca4c05c6,2021_P,academic,CARCODE_LAD,
SC_023736,stu_bcadeb02432266de823328e2ca4c05c6,2021_P,diagnostic,,
SC_023737,stu_bcb50081a3af1c47602f79d6434f9bc4,2021_O,academic,CARCODE_LAD,
SC_023738,stu_bcb50081a3af1c47602f79d6434f9bc4,2021_O,advisory,,CARLBL_4D358FAC4B
SC_023739,stu_bcb50081a3af1c47602f79d6434f9bc4,2021_P,advisory,,CARLBL_4D358FAC4B
SC_023740,stu_bcb50081a3af1c47602f79d6434f9bc4,2022_O,academic,CARCODE_LAD,
SC_023741,stu_bcb50081a3af1c47602f79d6434f9bc4,2022_P,academic,CARCODE_LAD,
SC_023742,stu_bcb50081a3af1c47602f79d6434f9bc4,2022_P,diagnostic,,CARLBL_4D358FAC4B
SC_023743,stu_bcb5e03bf23aa174f073546294829f74,2020_O,academic,CARCODE_LAR,
SC_023744,stu_bcb5e03bf23aa174f073546294829f74,2022_P,academic,CARCODE_LAR,
SC_023745,stu_bccccffa4bdb51b419f6c02cf8536d66,2019_P,academic,CARCODE_LRP,
SC_023746,stu_bcd32e2eba238db88e75408f2ab5d26e,2022_O,academic,CARCODE_LNI,
SC_023747,stu_bcd32e2eba238db88e75408f2ab5d26e,2022_O,advisory,,CARLBL_563A8FB47A
SC_023748,stu_bcd32e2eba238db88e75408f2ab5d26e,2023_O,academic,CARCODE_LNI,
SC_023749,stu_bcd32e2eba238db88e75408f2ab5d26e,2023_O,advisory,,CARLBL_563A8FB47A
SC_023750,stu_bcd32e2eba238db88e75408f2ab5d26e,2023_P,academic,CARCODE_LNI,
SC_023751,stu_bcd32e2eba238db88e75408f2ab5d26e,2023_P,advisory,,CARLBL_563A8FB47A
SC_023752,stu_bcd32e2eba238db88e75408f2ab5d26e,2023_P,diagnostic,,CARLBL_563A8FB47A
SC_023753,stu_bcd540ff89656dbcd89b1d167bd6ee85,2024_O,academic,CARCODE_LFP,
SC_023754,stu_bcd540ff89656dbcd89b1d167bd6ee85,2025_P,academic,CARCODE_LFP,
SC_023755,stu_bcd9d49e65cd84a8bbab8c438eea9cd0,2019_O,academic,CARCODE_LMK,
SC_023756,stu_bcd9d49e65cd84a8bbab8c438eea9cd0,2019_O,advisory,,CARLBL_BD76F0F196
SC_023757,stu_bcdbae9c9bb8e908d08a7b836d1b17b7,2019_O,academic,CARCODE_LNI,
SC_023758,stu_bcdbae9c9bb8e908d08a7b836d1b17b7,2019_P,academic,CARCODE_LNI,
SC_023759,stu_bcdd398fbcf15de22775bd48778d854f,2024_O,academic,CARCODE_LMKM,
SC_023760,stu_bce1f90ba27fec7d13a2ade451ccdd91,2019_O,academic,CARCODE_LNI,
SC_023761,stu_bce1f90ba27fec7d13a2ade451ccdd91,2019_P,academic,CARCODE_LNI,
SC_023762,stu_bce1f90ba27fec7d13a2ade451ccdd91,2020_O,academic,CARCODE_LNI,
SC_023763,stu_bce1f90ba27fec7d13a2ade451ccdd91,2020_P,academic,CARCODE_LNI,
SC_023764,stu_bce1f90ba27fec7d13a2ade451ccdd91,2021_O,academic,CARCODE_LNI,
SC_023765,stu_bce1f90ba27fec7d13a2ade451ccdd91,2022_O,academic,CARCODE_LNI,
SC_023766,stu_bce1f90ba27fec7d13a2ade451ccdd91,2022_P,academic,CARCODE_LNI,
SC_023767,stu_bce57cc26a7783839687c33c1a03504e,2020_O,academic,CARCODE_LII,
SC_023768,stu_bce57cc26a7783839687c33c1a03504e,2020_P,academic,CARCODE_LII,
SC_023769,stu_bce57cc26a7783839687c33c1a03504e,2021_O,academic,CARCODE_LII,
SC_023770,stu_bce6d915609e1457ab6bd9359701accd,2021_O,academic,CARCODE_LPA,
SC_023771,stu_bce6d915609e1457ab6bd9359701accd,2021_O,academic,CARCODE_LPO,
SC_023772,stu_bceb7b9bd80a5e326270022020290ab3,2021_O,academic,CARCODE_LQI,
SC_023773,stu_bceba660227dd333ae7c023ac48ee203,2019_O,academic,CARCODE_LEF,
SC_023774,stu_bcf049fffbd64c133b8421326829907e,2019_O,academic,CARCODE_LAT,
SC_023775,stu_bcf049fffbd64c133b8421326829907e,2019_P,academic,CARCODE_LAT,
SC_023776,stu_bd1b7cb7151bf0b5aabbf013daab9062,2022_O,academic,CARCODE_LIM,
SC_023777,stu_bd1b7cb7151bf0b5aabbf013daab9062,2023_O,academic,CARCODE_LIM,
SC_023778,stu_bd1b7cb7151bf0b5aabbf013daab9062,2024_P,academic,CARCODE_LIM,
SC_023779,stu_bd23e10d166c3254be387e5f572e1b4f,2022_O,academic,CARCODE_LIC,
SC_023780,stu_bd23e10d166c3254be387e5f572e1b4f,2022_P,advisory,,CARLBL_28FD56FF33
SC_023781,stu_bd23e10d166c3254be387e5f572e1b4f,2023_O,academic,CARCODE_LIC,
SC_023782,stu_bd23e10d166c3254be387e5f572e1b4f,2023_P,academic,CARCODE_LIC,
SC_023783,stu_bd23e10d166c3254be387e5f572e1b4f,2024_O,academic,CARCODE_LIC,
SC_023784,stu_bd23e10d166c3254be387e5f572e1b4f,2024_P,academic,CARCODE_LIC,
SC_023785,stu_bd29965c36e07866f2a7db1619cfd2dd,2019_O,academic,CARCODE_LIS,
SC_023786,stu_bd29965c36e07866f2a7db1619cfd2dd,2020_O,academic,CARCODE_LIS,
SC_023787,stu_bd29965c36e07866f2a7db1619cfd2dd,2020_P,academic,CARCODE_LIS,
SC_023788,stu_bd2b88d77607532c094e7d907e4ec720,2025_P,academic,CARCODE_LRI,
SC_023789,stu_bd315a98369ed56477311d1998935183,2024_P,academic,CARCODE_LPA,
SC_023790,stu_bd3ee36dd18bfbb86405d93a61ef35c2,2023_P,academic,CARCODE_LNI,
SC_023791,stu_bd3ee36dd18bfbb86405d93a61ef35c2,2023_P,advisory,,CARLBL_9393C45E8D
SC_023792,stu_bd411feec51cbd49dc82f2d14645a8a5,2023_P,academic,CARCODE_LAP,
SC_023793,stu_bd44209f0efe4c06e0440eacfe69254b,2019_O,academic,CARCODE_LCN,
SC_023794,stu_bd44209f0efe4c06e0440eacfe69254b,2019_O,advisory,,CARLBL_A5E0BF95DC
SC_023795,stu_bd4674263005c0718a5c8b17a834faec,2019_O,academic,CARCODE_LIS,
SC_023796,stu_bd4674263005c0718a5c8b17a834faec,2019_P,academic,CARCODE_LIS,
SC_023797,stu_bd4674263005c0718a5c8b17a834faec,2020_P,academic,CARCODE_LIS,
SC_023798,stu_bd5c6f971899f1ec75f688dde57e4241,2020_P,academic,CARCODE_LEA,
SC_023799,stu_bd659cf3e635c2ebaf83f65512e11841,2021_O,academic,CARCODE_LIM,
SC_023800,stu_bd659cf3e635c2ebaf83f65512e11841,2022_O,academic,CARCODE_LIM,
SC_023801,stu_bd659cf3e635c2ebaf83f65512e11841,2022_P,academic,CARCODE_LIM,
SC_023802,stu_bd659cf3e635c2ebaf83f65512e11841,2023_O,academic,CARCODE_LIM,
SC_023803,stu_bd659cf3e635c2ebaf83f65512e11841,2023_P,academic,CARCODE_LIM,
SC_023804,stu_bd7d1b4833d2a3e66aaf401923e97044,2019_P,academic,CARCODE_LBN,
SC_023805,stu_bd7d1b4833d2a3e66aaf401923e97044,2021_P,academic,CARCODE_LBN,
SC_023806,stu_bd7e83a96cc9de5440f4dfdc0b04f358,2019_O,academic,CARCODE_LFA,
SC_023807,stu_bd7e83a96cc9de5440f4dfdc0b04f358,2020_O,academic,CARCODE_LFA,
SC_023808,stu_bd7e83a96cc9de5440f4dfdc0b04f358,2020_O,advisory,,CARLBL_783067A8AC
SC_023809,stu_bd7e83a96cc9de5440f4dfdc0b04f358,2020_P,academic,CARCODE_LFA,
SC_023810,stu_bd7e83a96cc9de5440f4dfdc0b04f358,2020_P,advisory,,CARLBL_783067A8AC
SC_023811,stu_bd7e83a96cc9de5440f4dfdc0b04f358,2020_P,diagnostic,,CARLBL_783067A8AC
SC_023812,stu_bd7fa98bd6719e3519522343f713775a,2022_O,academic,CARCODE_LAD,
SC_023813,stu_bd7fa98bd6719e3519522343f713775a,2022_O,advisory,,CARLBL_4D358FAC4B
SC_023814,stu_bd82468012c3684f7f6ba4c8c3fb6180,2021_O,advisory,,CARLBL_BD76F0F196
SC_023815,stu_bd8661956e6a66d4a64f274ab32d1442,2020_O,academic,CARCODE_LEC,
SC_023816,stu_bd8661956e6a66d4a64f274ab32d1442,2021_O,academic,CARCODE_LEC,
SC_023817,stu_bd8661956e6a66d4a64f274ab32d1442,2021_P,academic,CARCODE_LEC,
SC_023818,stu_bd8661956e6a66d4a64f274ab32d1442,2021_P,diagnostic,,
SC_023819,stu_bd8c5222ffa160d212aec9ab926b7f22,2021_O,academic,CARCODE_LFP,
SC_023820,stu_bd8c5222ffa160d212aec9ab926b7f22,2022_O,academic,CARCODE_LFP,
SC_023821,stu_bd8c5222ffa160d212aec9ab926b7f22,2022_P,academic,CARCODE_LFP,
SC_023822,stu_bd8c5222ffa160d212aec9ab926b7f22,2022_P,diagnostic,,
SC_023823,stu_bd8d2cf5f27aa16e9591f340a23ff9b6,2024_O,academic,CARCODE_LII,
SC_023824,stu_bd8d2cf5f27aa16e9591f340a23ff9b6,2025_P,academic,CARCODE_LII,
SC_023825,stu_bd8e7ef0b5363bb62d32d7c57dd3bd00,2019_O,academic,CARCODE_LEC,
SC_023826,stu_bd8e7ef0b5363bb62d32d7c57dd3bd00,2020_O,academic,CARCODE_LEC,
SC_023827,stu_bd8e7ef0b5363bb62d32d7c57dd3bd00,2020_P,academic,CARCODE_LEC,
SC_023828,stu_bd8e7ef0b5363bb62d32d7c57dd3bd00,2020_P,diagnostic,,
SC_023829,stu_bd8e7ef0b5363bb62d32d7c57dd3bd00,2022_P,academic,CARCODE_LBN,
SC_023830,stu_bd9429606c7f73e33400d56db8d8c6e7,2019_O,academic,CARCODE_LNI,
SC_023831,stu_bd9429606c7f73e33400d56db8d8c6e7,2020_O,advisory,,CARLBL_563A8FB47A
SC_023832,stu_bd9429606c7f73e33400d56db8d8c6e7,2020_P,academic,CARCODE_LNI,
SC_023833,stu_bd9429606c7f73e33400d56db8d8c6e7,2020_P,diagnostic,,CARLBL_563A8FB47A
SC_023834,stu_bd9429606c7f73e33400d56db8d8c6e7,2021_P,academic,CARCODE_LNI,
SC_023835,stu_bd96a6d0ee29c6cf7c82829109ce4d96,2019_P,academic,CARCODE_LPA,
SC_023836,stu_bd979732d35ca645c78fdc0b4de139eb,2021_P,academic,CARCODE_LPA,
SC_023837,stu_bdb55208afd96fa4b46c88e89d51610d,2024_P,advisory,,CARLBL_F041EA11A4
SC_023838,stu_bdb9a0f4c25c8d8fe17ac31fdbd957ea,2019_P,academic,CARCODE_LRM,
SC_023839,stu_bdbbfe19145934149ee6b41bef632dcc,2019_O,academic,CARCODE_LAD,
SC_023840,stu_bdbbfe19145934149ee6b41bef632dcc,2019_O,advisory,,CARLBL_4D358FAC4B
SC_023841,stu_bdbbfe19145934149ee6b41bef632dcc,2019_O,advisory,,CARLBL_DAB7ED3371
SC_023842,stu_bdbbfe19145934149ee6b41bef632dcc,2019_P,academic,CARCODE_LAD,
SC_023843,stu_bdbbfe19145934149ee6b41bef632dcc,2022_O,advisory,,CARLBL_4D358FAC4B
SC_023844,stu_bdc99ce1c20eed5390827533bcc2848f,2025_P,academic,CARCODE_LFP,
SC_023845,stu_bdcaed57068c2a66c18e6739e84f034f,2024_O,academic,CARCODE_INT,
SC_023846,stu_bdccb21bb5ff0202838c21191c94ed9e,2023_P,academic,CARCODE_LCN,
SC_023847,stu_bdd067ade7fe279722bf528e07f6582a,2022_O,academic,CARCODE_LND,
SC_023848,stu_bdd067ade7fe279722bf528e07f6582a,2022_O,advisory,,CARLBL_ADFF4A692B
SC_023849,stu_bdd067ade7fe279722bf528e07f6582a,2022_P,academic,CARCODE_LND,
SC_023850,stu_bdd067ade7fe279722bf528e07f6582a,2023_O,academic,CARCODE_LND,
SC_023851,stu_bdd067ade7fe279722bf528e07f6582a,2023_P,academic,CARCODE_LND,
SC_023852,stu_bdd90b86cc3e7e805a4a52bbe6c32d22,2022_P,academic,CARCODE_LPM,
SC_023853,stu_bdddfbe7798e5de54b29d90e873b4452,2019_O,academic,CARCODE_LIC,
SC_023854,stu_bdddfbe7798e5de54b29d90e873b4452,2019_O,advisory,,CARLBL_563A8FB47A
SC_023855,stu_bdddfbe7798e5de54b29d90e873b4452,2019_P,academic,CARCODE_LIC,
SC_023856,stu_bde3ff32e98395bae879c32637477ca5,2022_P,academic,CARCODE_LRI,
SC_023857,stu_bde7838baa6e46eb3a18d81a601b716c,2023_O,academic,CARCODE_LNI,
