diagnostic_id,student_id,career_label_id,term_id,partial_1,partial_2,partial_3,partial_4,total,exam_type,percentage
DIAG_02118,stu_725414f68f58d016d99870d027cdf9ec,CARLBL_F7A3F2E0E2,2023_P,40.0,30.0,30.0,0.0,100.0,DMU,66.66666666666666
DIAG_02119,stu_ddc9bcc616adf29e886eb90cf88c6731,,2023_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02120,stu_d38e3709d2d9c08f0b2330e9e41e828d,,2023_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02121,stu_bef9273b6c276ea4dc072e3049e39787,CARLBL_6264AD2D5A,2023_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02122,stu_317dc216d8d48862538c095fbd7a613e,,2023_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02123,stu_0239c9ff110dac5ee41f368538a7440e,,2023_P,30.0,30.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02124,stu_ed420a910f6b361d8cbac3a06e3d6f7c,,2023_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02125,stu_b99af48757620f816ed1aa9f30d89bb3,,2023_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02126,stu_a0056d4e87189e456d1fe13b78522fc2,,2023_P,40.0,20.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02127,stu_0c24831c7974c5b0c1383d062335d2e3,,2023_P,40.0,30.0,20.0,10.0,100.0,DMU,66.66666666666666
DIAG_02128,stu_73715e45040db75f209d7a47ea49c519,CARLBL_563A8FB47A,2023_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02129,stu_0a93e77bbcc0929658efc6477dea0083,CARLBL_255574A75E,2023_P,30.0,10.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02130,stu_56c5bfe348384bf4a82fbc6de88a6c9a,CARLBL_DAB7ED3371,2023_P,40.0,20.0,40.0,0.0,100.0,DMU,66.66666666666666
DIAG_02131,stu_186aff56f5f3444886c946c0ae44f740,,2023_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02132,stu_120510989992b820a0d4351995ee0255,,2023_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02133,stu_02fb4c74ed51468f96ebe0b577fc4314,CARLBL_DAB7ED3371,2023_P,40.0,20.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02134,stu_1e46fcdc5ac5ededbb85fa99f92fd073,CARLBL_4D358FAC4B,2023_P,20.0,40.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_02135,stu_d42c9db23ae737177bb30af1b70ef075,CARLBL_DAB7ED3371,2023_P,30.0,20.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02136,stu_921eaeea13ab213221311b9e41d0f3f1,,2023_P,20.0,30.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02137,stu_892b2244e8b8939674728eabaafbdc5c,,2023_P,40.0,20.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_02138,stu_3907ec2dd6f4302ce7392a7ee724c5f0,CARLBL_18D189705C,2023_P,40.0,20.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02139,stu_476b2ca29b2035ed6b1404c918008494,,2023_P,10.0,30.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02140,stu_709f2f3906ce2087a8e40ec353da2162,CARLBL_41179F062D,2023_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02141,stu_a10fe2bf57001e51e839ca047cd61d70,CARLBL_F041EA11A4,2023_P,40.0,20.0,30.0,10.0,100.0,DMU,66.66666666666666
DIAG_02142,stu_f445662b8e280a6d62ff98741e218705,,2023_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02143,stu_5c2831df66279652ea446774707ac38c,,2023_P,40.0,10.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02144,stu_e95193e79313046653b78d3a0bc0cc65,,2023_P,30.0,30.0,20.0,20.0,100.0,DMU,66.66666666666666
DIAG_02145,stu_4e0c837c7c205d1fc60690024db1c5f7,,2023_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02146,stu_3ae6762d5fb83bb806d2f978e892e961,,2023_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02147,stu_2bdeaa37a9ece4d0a8842d0e8d856bd1,CARLBL_DAB7ED3371,2023_P,20.0,20.0,40.0,20.0,100.0,DMU,66.66666666666666
DIAG_02148,stu_769560e5d981e708d3b00b966f4940c5,CARLBL_F7A3F2E0E2,2023_P,30.0,0.0,40.0,30.0,100.0,DMU,66.66666666666666
DIAG_02149,stu_85592a9b4d9eadbd40a8d35fcd9f137a,,2023_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02150,stu_bf85ee103165d9aab2f996e64ac0c9cc,CARLBL_9FDFCF684F,2023_P,40.0,30.0,30.0,0.0,100.0,DMU,66.66666666666666
DIAG_02151,stu_0a0d50b60fe8a8296f62a4aa58dd8d0e,CARLBL_F867BE971F,2023_P,20.0,30.0,40.0,10.0,100.0,DMU,66.66666666666666
DIAG_02152,stu_fbd10df458a52da28c0201ea51b1a9f4,,2023_P,30.0,20.0,30.0,20.0,100.0,DMU,66.66666666666666
DIAG_02153,stu_04adadaa9225c8ef0507dac3897949c1,CARLBL_41179F062D,2023_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_02154,stu_56bd3c87c4d9aca29f1ea82a07cf7bd6,CARLBL_DAB7ED3371,2023_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_02155,stu_e2b2dc41e8692e7189bc5d6eaaae728e,,2023_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02156,stu_b9dbc962cc94212b731abb0ffa682384,CARLBL_F041EA11A4,2023_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02157,stu_830cd75947f60d9150f7bb5e6c310df4,CARLBL_783067A8AC,2023_P,20.0,20.0,30.0,20.0,90.0,DMU,60.0
DIAG_02158,stu_9c74c163487d9c130c8083ad7e9db2e7,,2023_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_02159,stu_a5b13761b874ae3109dfa6ce2f42d00f,CARLBL_5B99AB135B,2023_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02160,stu_c21dbd5c90ec8c71d0885611b0b5d744,,2023_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02161,stu_3b299404b317acc0cacc150f7974a4e2,,2023_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_02162,stu_358a8ee5454c6ece744ba9ccb8141648,,2023_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_02163,stu_b68d0a899209f25097b6c1b6fccec1ef,,2023_P,10.0,30.0,40.0,10.0,90.0,DMU,60.0
DIAG_02164,stu_b29578db831e526c004344b4cdbdb444,CARLBL_41179F062D,2023_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02165,stu_bba135d5cf9e35be6b2b340787f261e3,,2023_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_02166,stu_f53f304e00db041493b399a06a6af453,,2023_P,30.0,10.0,40.0,10.0,90.0,DMU,60.0
DIAG_02167,stu_95d225e9197ab6ae4ba8d827213d2a9e,CARLBL_563A8FB47A,2023_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02168,stu_452d492718bf715f631f835d09b2e7f4,,2023_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_02169,stu_428d59cb2c61ab87c3ece74a709c6c73,CARLBL_B2CB496E63,2023_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_02170,stu_18f925b175500e5d16f2562be92eae30,CARLBL_CC13F1BB98,2023_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02171,stu_7a4be9481fff08c16e16d8ab395d49c1,CARLBL_9FDFCF684F,2023_P,40.0,30.0,20.0,0.0,90.0,DMU,60.0
DIAG_02172,stu_5dc385a84db62c92b3a1e82743ac4e44,CARLBL_B2CB496E63,2023_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_02173,stu_da3a0100eea824420ac8c270e2a868ba,CARLBL_CC13F1BB98,2023_P,30.0,30.0,20.0,10.0,90.0,DMU,60.0
DIAG_02174,stu_1a6f71c3af8d7532e1ac7340d9405bcb,CARLBL_BD76F0F196,2023_P,40.0,10.0,30.0,10.0,90.0,DMU,60.0
DIAG_02175,stu_0ca013a8e341f39704b87d49be0350da,,2023_P,30.0,10.0,30.0,20.0,90.0,DMU,60.0
DIAG_02176,stu_cfb15f88c2d3f30d56ff5137f0bf0026,CARLBL_F867BE971F,2023_P,10.0,20.0,40.0,20.0,90.0,DMU,60.0
DIAG_02177,stu_81755d080c5b25b2c99e9834fc2c92d0,,2023_P,40.0,30.0,10.0,10.0,90.0,DMU,60.0
DIAG_02178,stu_301e71fbd35180e7e110706963b58942,,2023_P,10.0,30.0,40.0,10.0,90.0,DMU,60.0
DIAG_02179,stu_586d51453cf20d56f49279a4e27e55c1,CARLBL_9393C45E8D,2023_P,20.0,20.0,30.0,20.0,90.0,DMU,60.0
DIAG_02180,stu_ef4866bf08abe2a4581de13cfcb26c6a,CARLBL_F041EA11A4,2023_P,40.0,20.0,20.0,10.0,90.0,DMU,60.0
DIAG_02181,stu_ce13d97d3241d637e7177ed9f3e48b97,,2023_P,20.0,20.0,40.0,10.0,90.0,DMU,60.0
DIAG_02182,stu_b1677848e8995a1a6cd9484f1d1f8108,CARLBL_B3FCCAA8C1,2023_P,20.0,30.0,30.0,10.0,90.0,DMU,60.0
DIAG_02183,stu_e69220b8fb7fab89fc8c3265b33b1a0a,,2023_P,30.0,30.0,30.0,0.0,90.0,DMU,60.0
DIAG_02184,stu_a9b830a706d49e1ef28ae2da6a2771f0,CARLBL_F867BE971F,2023_P,10.0,30.0,40.0,10.0,90.0,DMU,60.0
DIAG_02185,stu_fb33ebcb5e5d2417b2cd512efa5ece8c,CARLBL_D174EB3A71,2023_P,40.0,20.0,10.0,20.0,90.0,DMU,60.0
DIAG_02186,stu_421067a5ab6216f735dc8150ca6a8a0b,,2023_P,30.0,20.0,30.0,10.0,90.0,DMU,60.0
DIAG_02187,stu_352651ec05bf9358bdb1d4a100a60b41,CARLBL_9393C45E8D,2023_P,20.0,30.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_02188,stu_2405f050bc9761fc8fc1bc7c23645160,CARLBL_F7A3F2E0E2,2023_P,30.0,30.0,20.0,0.0,80.0,DMU,53.33333333333334
DIAG_02189,stu_788d16d23d75ce1f38383f9a2565de01,,2023_P,30.0,30.0,20.0,0.0,80.0,DMU,53.33333333333334
DIAG_02190,stu_60ef3533dc43cce33e8c95ce1a02b7db,CARLBL_6264AD2D5A,2023_P,30.0,30.0,0.0,20.0,80.0,DMU,53.33333333333334
DIAG_02191,stu_55637428c42b4bf60cbccf5c32a9bf9e,CARLBL_ADFF4A692B,2023_P,20.0,40.0,20.0,0.0,80.0,DMU,53.33333333333334
DIAG_02192,stu_ea99ca0478bc6ef0b68276467c87daa4,CARLBL_9FDFCF684F,2023_P,40.0,10.0,10.0,20.0,80.0,DMU,53.33333333333334
DIAG_02193,stu_e3b9fac5844493d80b1ebda6ae1bf22d,,2023_P,20.0,30.0,10.0,20.0,80.0,DMU,53.33333333333334
DIAG_02194,stu_c8a286158f564d8f7cc3d9f9ecf78180,CARLBL_F7A3F2E0E2,2023_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_02195,stu_efcf6a3086b4edf44ce3cb1d0142cc66,CARLBL_255574A75E,2023_P,20.0,20.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_02196,stu_13f95ae52bbd74b5c42c159e8e777931,CARLBL_41179F062D,2023_P,10.0,10.0,40.0,20.0,80.0,DMU,53.33333333333334
DIAG_02197,stu_6837e5d811fcde9fd88c3a1b37137301,CARLBL_DAB7ED3371,2023_P,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_02198,stu_f464e53dfd69fea3b985c4799130f2d4,CARLBL_4D358FAC4B,2023_P,30.0,20.0,10.0,20.0,80.0,DMU,53.33333333333334
DIAG_02199,stu_29893ef7e932c6f8b4849af4a0617b81,,2023_P,30.0,30.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_02200,stu_76db37ef28906407150bf8d2399ab65f,,2023_P,10.0,20.0,20.0,30.0,80.0,DMU,53.33333333333334
DIAG_02201,stu_d8042f06536274f553f2e8470a1d1e3e,CARLBL_4D358FAC4B,2023_P,10.0,30.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_02202,stu_f274d5dd757414b5aa9715cdca905e6a,CARLBL_D174EB3A71,2023_P,40.0,20.0,10.0,10.0,80.0,DMU,53.33333333333334
DIAG_02203,stu_cf741d6df7686534e9d8e180a7e9fd1c,,2023_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_02204,stu_4dadda183044fb9723686e66f7799eba,,2023_P,20.0,20.0,20.0,20.0,80.0,DMU,53.33333333333334
DIAG_02205,stu_6885a69bd2e246382290210a55262c5c,,2023_P,30.0,10.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_02206,stu_efd994184eed8c447fa179a39cb3f655,CARLBL_9FDFCF684F,2023_P,30.0,20.0,30.0,0.0,80.0,DMU,53.33333333333334
DIAG_02207,stu_71f756c686e23c6c211679c67b5fb9d1,,2023_P,10.0,20.0,30.0,20.0,80.0,DMU,53.33333333333334
DIAG_02208,stu_582f983e6ddc76edd453cf1eda4b6a13,,2023_P,10.0,20.0,40.0,10.0,80.0,DMU,53.33333333333334
DIAG_02209,stu_539253f361d97ca6495c133d9abece68,CARLBL_9FDFCF684F,2023_P,20.0,20.0,30.0,10.0,80.0,DMU,53.33333333333334
DIAG_02210,stu_82afae19e70bd51fdc7a0e57340a234b,,2023_P,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_02211,stu_2694cdee7ddb359940ea975cd6745462,,2023_P,10.0,20.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_02212,stu_35fedeb06c4aa1aaf2f829d27ed1f5aa,CARLBL_56B3A1BFE0,2023_P,20.0,20.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_02213,stu_b68c001539ebac7e9e881d5d8be28ab7,,2023_P,20.0,30.0,0.0,20.0,70.0,DMU,46.66666666666666
DIAG_02214,stu_b60e8adc9c17ebb7377d6553d4e5d15e,CARLBL_41179F062D,2023_P,10.0,30.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_02215,stu_80da21451cdee50bfedf4234b748e2d3,CARLBL_41179F062D,2023_P,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_02216,stu_353becbd2a7bc3796e5c7fa14051e8af,CARLBL_F7A3F2E0E2,2023_P,30.0,20.0,20.0,0.0,70.0,DMU,46.66666666666666
DIAG_02217,stu_1ce5893de6983cbe88836b705c6fd736,CARLBL_DAB7ED3371,2023_P,20.0,10.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_02218,stu_32a37e9db4beb4e45848d886b7075869,,2023_P,30.0,20.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_02219,stu_b46ce0d9c64140699b10da8da5d52bed,CARLBL_CC13F1BB98,2023_P,30.0,10.0,20.0,10.0,70.0,DMU,46.66666666666666
DIAG_02220,stu_e431ae7031b3aeb968e125368e83687e,,2023_P,10.0,30.0,30.0,0.0,70.0,DMU,46.66666666666666
DIAG_02221,stu_b1870b0ca8842aff275d48a828338648,CARLBL_255574A75E,2023_P,20.0,0.0,30.0,20.0,70.0,DMU,46.66666666666666
DIAG_02222,stu_a595d03f8cc4496ad76983f0ac60ff00,CARLBL_28FD56FF33,2023_P,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_02223,stu_64c69ab2f8a46d83261fce342a8959db,CARLBL_6264AD2D5A,2023_P,10.0,10.0,40.0,10.0,70.0,DMU,46.66666666666666
DIAG_02224,stu_45d1b4744ad5a43a349ad133e70d2fac,CARLBL_B2CB496E63,2023_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_02225,stu_a9f1c586389dbaf33115e641595aa1fb,CARLBL_5B99AB135B,2023_P,10.0,20.0,10.0,20.0,60.0,DMU,40.0
DIAG_02226,stu_b78eda866ec0178ebbb3258e08012316,CARLBL_9393C45E8D,2023_P,10.0,10.0,30.0,10.0,60.0,DMU,40.0
DIAG_02227,stu_bf75f73a1a42339c2a3d24292bed9781,CARLBL_F867BE971F,2023_P,20.0,10.0,30.0,,60.0,DMU,40.0
DIAG_02228,stu_add7299d5b81b790ef3b716e4e27e751,,2023_P,30.0,0.0,20.0,10.0,60.0,DMU,40.0
DIAG_02229,stu_ee40292c744403c3ea6d8b08c8f5e6a3,CARLBL_DAB7ED3371,2023_P,10.0,10.0,20.0,20.0,60.0,DMU,40.0
DIAG_02230,stu_f018e000daf58971b7426a91e13835d1,CARLBL_F041EA11A4,2023_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_02231,stu_fc3b7d7de3cb9d469cfadd38889caec7,CARLBL_255574A75E,2023_P,30.0,20.0,0.0,10.0,60.0,DMU,40.0
DIAG_02232,stu_3401987121a639a4f6b44c1139ad5ccf,,2023_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_02233,stu_7e43012eed5f549ade2da01fb1721763,CARLBL_28FD56FF33,2023_P,10.0,20.0,20.0,10.0,60.0,DMU,40.0
DIAG_02234,stu_493bd92d34748a6ec299da2255abcb65,CARLBL_255574A75E,2023_P,20.0,10.0,30.0,0.0,60.0,DMU,40.0
DIAG_02235,stu_e1ebc6945ee0262dd090b37c12dd92d0,CARLBL_6264AD2D5A,2023_P,30.0,10.0,10.0,10.0,60.0,DMU,40.0
DIAG_02236,stu_92847830ce115b3762d01e1d1c17de5e,CARLBL_BD76F0F196,2023_P,0.0,20.0,10.0,20.0,50.0,DMU,33.33333333333333
DIAG_02237,stu_ec4b06966a7d3613c3bbcaf68bca12b6,CARLBL_563A8FB47A,2023_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02238,stu_cb833edcb407645db50de628630f36ea,CARLBL_563A8FB47A,2023_P,0.0,20.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_02239,stu_7fd68059594fbf433e09a7ee25a240c8,,2023_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02240,stu_17e6846db733e7ec0b5ef2937d43262c,CARLBL_563A8FB47A,2023_P,0.0,10.0,30.0,10.0,50.0,DMU,33.33333333333333
DIAG_02241,stu_6398999285050fd565f7a904a15d6bd7,CARLBL_41179F062D,2023_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02242,stu_fb84eec405de7a45a22b4a88dc7c1409,CARLBL_9393C45E8D,2023_P,30.0,10.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_02243,stu_94f8d0cb37bee7fe50592da489c2f8e6,CARLBL_563A8FB47A,2023_P,20.0,0.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_02244,stu_e6b022caa5d6d72110a659470158cc15,CARLBL_F041EA11A4,2023_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02245,stu_ee7151503b7452ca529b66f1335cd460,CARLBL_41179F062D,2023_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_02246,stu_26d53c060c27a8690c4f38f9737d8c6f,,2023_P,10.0,30.0,0.0,0.0,40.0,DMU,26.66666666666667
DIAG_02247,stu_1bfac6889794c8eda46ce2c22efe5fe7,CARLBL_F867BE971F,2023_P,20.0,20.0,0.0,0.0,40.0,DMU,26.66666666666667
DIAG_02248,stu_a76d363b2a48f5589e4b9f068c42a6b2,CARLBL_F041EA11A4,2023_P,10.0,10.0,20.0,0.0,40.0,DMU,26.66666666666667
DIAG_02249,stu_17b7f9d7b0b1c3e033ccf039c1be1906,,2023_P,10.0,10.0,0.0,10.0,30.0,DMU,20.0
DIAG_02250,stu_ff4c621359b9ba5e60b5500f70ad3a72,,2023_P,10.0,0.0,10.0,10.0,30.0,DMU,20.0
DIAG_02251,stu_2eb536b3bd193c9469970e8ee13d8014,,2023_P,10.0,10.0,10.0,0.0,30.0,DMU,20.0
DIAG_02252,stu_706f323524b2e583da2ae113abab4242,,2023_P,20.0,0.0,0.0,0.0,20.0,DMU,13.33333333333333
DIAG_02253,stu_f352407598ff405f0ced5183c5b84f6e,CARLBL_1D36359214,2024_P,0.0,10.0,0.0,10.0,20.0,DMU,13.33333333333333
DIAG_02254,stu_68caac90ccd728e62bed6e91344e61bb,CARLBL_F867BE971F,2024_P,20.0,0.0,0.0,10.0,30.0,DMU,20.0
DIAG_02255,stu_ed6e176aa90884880590bbc7e835256d,CARLBL_4D358FAC4B,2024_P,0.0,0.0,20.0,10.0,30.0,DMU,20.0
DIAG_02256,stu_9d969a3248600aad23bbdbcdb6ad8b75,CARLBL_563A8FB47A,2024_P,20.0,10.0,0.0,0.0,30.0,DMU,20.0
DIAG_02257,stu_3d392ae5e5e12718941509584c00e2e3,CARLBL_39611AFCAD,2024_P,10.0,0.0,10.0,20.0,40.0,DMU,26.66666666666667
DIAG_02258,stu_5e2062d69a01166a56ce095218ac31e9,,2024_P,20.0,20.0,0.0,0.0,40.0,DMU,26.66666666666667
DIAG_02259,stu_8ee2eaaa5a33cb10a565cc30b4041a67,CARLBL_39611AFCAD,2024_P,10.0,20.0,10.0,0.0,40.0,DMU,26.66666666666667
DIAG_02260,stu_4af6dd7fd808bff34073d09042396d50,,2024_P,20.0,0.0,10.0,10.0,40.0,DMU,26.66666666666667
DIAG_02261,stu_fe76ae5e791fc95bddff36d1422cc1da,,2024_P,10.0,10.0,20.0,0.0,40.0,DMU,26.66666666666667
DIAG_02262,stu_422729ed8755531adca445d4ca206500,CARLBL_4D358FAC4B,2024_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02263,stu_fa331155d025f40c55e7a895730c7bf3,,2024_P,0.0,10.0,20.0,20.0,50.0,DMU,33.33333333333333
DIAG_02264,stu_bb0cb310c06e20e80cf21881efc11f13,CARLBL_39611AFCAD,2024_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02265,stu_22f0efce222b8bb04dc621311b008e9f,,2024_P,10.0,30.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_02266,stu_e5b07418a089d698005f059b5eca24d5,,2024_P,0.0,20.0,20.0,10.0,50.0,DMU,33.33333333333333
DIAG_02267,stu_5fa308f3790da377738638d27ea681a5,,2024_P,10.0,30.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_02268,stu_c27de19b27dfd3e4b3bfd1ca72888cce,CARLBL_DAB7ED3371,2024_P,30.0,10.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_02269,stu_ca402933ebabe931bd3c4bd0fbc50166,,2024_P,20.0,20.0,10.0,0.0,50.0,DMU,33.33333333333333
DIAG_02270,stu_be181c0f420b2aab3f1867308f4c4c80,,2024_P,0.0,30.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02271,stu_08fdeb981dfb527ec66cb4f185d7cd52,,2024_P,10.0,10.0,30.0,0.0,50.0,DMU,33.33333333333333
DIAG_02272,stu_ae55c6bdd3f245c7d45e7981f8a75bcb,CARLBL_4D358FAC4B,2024_P,30.0,0.0,20.0,0.0,50.0,DMU,33.33333333333333
DIAG_02273,stu_13f347d7b2df5e0a244148ca4b449526,CARLBL_BD76F0F196,2024_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02274,stu_83b588f0122efad0193bb438776a37b8,,2024_P,20.0,10.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02275,stu_1a2f050e4d4aa4d18c08131fcc0fd00e,,2024_P,30.0,10.0,0.0,10.0,50.0,DMU,33.33333333333333
DIAG_02276,stu_9e0299bfb287930bf4b1328eb99e9037,,2024_P,10.0,20.0,10.0,10.0,50.0,DMU,33.33333333333333
DIAG_02277,stu_5d67dc3fe49899cc37d78e76e2622e0d,CARLBL_563A8FB47A,2024_P,0.0,20.0,40.0,0.0,60.0,DMU,40.0
DIAG_02278,stu_028499abd3564fc8b78ac0f2ca107399,,2024_P,20.0,30.0,10.0,0.0,60.0,DMU,40.0
DIAG_02279,stu_b899c056f2b876b790bf967934e0a95c,,2024_P,20.0,20.0,10.0,10.0,60.0,DMU,40.0
DIAG_02280,stu_8c21b096ab87bc2cc5571edf3e708256,CARLBL_D9A75FFAB0,2024_P,0.0,30.0,20.0,10.0,60.0,DMU,40.0
DIAG_02281,stu_8b9e79a99b60448055f30e6519a45e76,CARLBL_BD76F0F196,2024_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_02282,stu_58e8ad8da80fe30cb5a2c1025881ca9e,,2024_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_02283,stu_4fdafa348a8e9525ef514881f606c038,CARLBL_F867BE971F,2024_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_02284,stu_9c8c346437c0dfd09995ad2a09675840,CARLBL_4D358FAC4B,2024_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_02285,stu_3dbb1c308ab1dafe5aa358e057912ac2,CARLBL_BD76F0F196,2024_P,10.0,20.0,20.0,10.0,60.0,DMU,40.0
DIAG_02286,stu_5dab9d43205c4f8793f48b482cff2aaa,,2024_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_02287,stu_33b93f1c2799785490eae1a3eb887387,CARLBL_4D358FAC4B,2024_P,20.0,20.0,20.0,0.0,60.0,DMU,40.0
DIAG_02288,stu_e287cb357a1006ce6eab145401a4bbf3,,2024_P,30.0,10.0,20.0,0.0,60.0,DMU,40.0
DIAG_02289,stu_b7932d9cefc7c221ab06497cfbe9bb57,CARLBL_BD76F0F196,2024_P,20.0,10.0,20.0,10.0,60.0,DMU,40.0
DIAG_02290,stu_8264ccf275841004872c9c65c3ef6f1e,,2024_P,40.0,0.0,10.0,10.0,60.0,DMU,40.0
DIAG_02291,stu_ca436e3e7d173ca6722a6e567e3a0f2d,,2024_P,40.0,20.0,0.0,10.0,70.0,DMU,46.66666666666666
DIAG_02292,stu_84092fa6787f250595d16a951f652366,,2024_P,10.0,20.0,20.0,20.0,70.0,DMU,46.66666666666666
DIAG_02293,stu_0727a3414e6f319dc86bf5af6aa387ec,,2024_P,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_02294,stu_6fa4316b77afb7b713437818a87c931a,,2024_P,20.0,10.0,30.0,10.0,70.0,DMU,46.66666666666666
DIAG_02295,stu_f25d688cc3dd3743fb9ad498d1a5d6a7,,2024_P,20.0,30.0,10.0,10.0,70.0,DMU,46.66666666666666
DIAG_02296,stu_e9ea185b7277a1615c7e55980fa5e744,CARLBL_56B3A1BFE0,2024_P,20.0,20.0,10.0,20.0,70.0,DMU,46.66666666666666
DIAG_02297,stu_9bd9dc465b8b6dcdc5791dba129ad01c,CARLBL_9FDFCF684F,2024_P,30.0,30.0,10.0,0.0,70.0,DMU,46.66666666666666
DIAG_02298,stu_e703fd8bc6b93e63019a6aaea8522b8c,,2024_P,20.0,30.0,20.0,0.0,70.0,DMU,46.66666666666666
