attempt_id,student_id,career_code_id,term_id,attempt_number,course_code,subject_id,grade,instructor_id,subject_mapping_method
ATTEMPT_025566,stu_55e04e3770b116f60d9d3c26bd2550ce,CARCODE_LNI,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BA,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025567,stu_7f26067c97d7f23578fd9be25f6c5937,CARCODE_LIN,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.9,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025568,stu_5f10b58b4aeb871a39bbf5b250c657ed,CARCODE_LNI,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,0,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025569,stu_5c60914a3997c4fe9a114bcaec193127,CARCODE_LMK,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025570,stu_c611feefac28b897e2216bc2bfe472a7,CARCODE_LFB,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.2,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025571,stu_d63baba0c300a74ea8938dba970c3e4d,CARCODE_LFP,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025572,stu_08533eb8bee7ee49bdfbbe6395de3fd9,CARCODE_LIS,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.7,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025573,stu_90e61131f7b53fd362e5d5867a855a9a,CARCODE_LFB,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.6,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025574,stu_1f0a391bc148f5d55442d8366cf2d40d,CARCODE_LTE,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.9,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025575,stu_7880f4861b9da84edbaf290104f687cd,CARCODE_LAD,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025576,stu_04adadaa9225c8ef0507dac3897949c1,CARCODE_LBN,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.4,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025577,stu_f46907f53729cc5c5c2ae397b0e44118,CARCODE_LHR,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,RT,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025578,stu_6296ef5ee3daab72a45f868c63995382,CARCODE_LFB,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025579,stu_09599f2d5ad3b1a1dc798ec5db0e86b8,CARCODE_LBN,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025580,stu_09599f2d5ad3b1a1dc798ec5db0e86b8,CARCODE_LEC,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025581,stu_a2b4425b4cf06e768380b2e85d09e792,CARCODE_LFB,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,RT,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025582,stu_81d2be32af6e18e4d73b9f1e3de99721,CARCODE_LFB,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.5,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025583,stu_5fa308f3790da377738638d27ea681a5,CARCODE_LFP,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025584,stu_e703fd8bc6b93e63019a6aaea8522b8c,CARCODE_LNI,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025585,stu_709f2f3906ce2087a8e40ec353da2162,CARCODE_LBN,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.8,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025586,stu_77297587613a977bd9bd0b6076e2fc37,CARCODE_LBN,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.4,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025587,stu_05ecb6faa98426a12be31f0c7f308f04,CARCODE_LRT,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.6,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025588,stu_2d6f20580098ad1aa8aee83ee31d6579,CARCODE_LAD,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025589,stu_0b832ba26d04a0c16d91876bf9cfe994,CARCODE_LIS,2022_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_3c198f7af4152eea1acb9c1706d41a62,catalog_code_name_exact
ATTEMPT_025590,stu_98aeb754dd194ee7d32832faeca9ed83,CARCODE_LMK,2022_O,0,MAT2022,,10,,unresolved
ATTEMPT_025591,stu_9ddfbc1f8d0685931c80c5ab487f8eac,CARCODE_LHR,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.6,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025592,stu_b956a301a190510aa5a8bc531af19b5e,CARCODE_LAD,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.4,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025593,stu_df879f839aafdf92a52bbda42702950a,CARCODE_LRT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.3,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025594,stu_76cedacda3137d49d3bfd5387cf0d264,CARCODE_LEC,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025595,stu_195386cca3cce6562e2349326cd93480,CARCODE_LAD,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.5,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025596,stu_284e80fe162aa973d176cd53dc9f4360,CARCODE_LIS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.9,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025597,stu_e475b886637c3b987a229daf226ad0b7,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.6,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025598,stu_8277d74b45d310f89575820a4e778025,CARCODE_LAD,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,6.3,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025599,stu_e9c87a3974a2af5168cc892d17cb42c3,CARCODE_LNM,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025600,stu_51162b1662d8a72a00f1fd33b89f1550,CARCODE_LII,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025601,stu_9bd9dc465b8b6dcdc5791dba129ad01c,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025602,stu_101a504e7f631ca59081c5b1d674b7d9,CARCODE_LBN,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.3,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025603,stu_0ba91ad47c614fb0a5a279d6e1a89165,CARCODE_LPM,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BA,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025604,stu_b5e2223e975edd8e000eb2c569ac4895,CARCODE_LII,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.6,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025605,stu_db110ff03c8d1cce867f2e00f1bb96b6,CARCODE_LMK,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025606,stu_f002acf3d1e05eb05ebc8ca5e5a8861e,CARCODE_LBN,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,3.8,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025607,stu_bdedd33a305f251a3630cd58543cb7fc,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025608,stu_eb7de05262af86d6b4dec9e5acc12d61,CARCODE_LIC,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,RT,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025609,stu_091649483e3fb588da358202d9cd36f8,CARCODE_LAD,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025610,stu_ea233e4ca6396558986f7557ef503943,CARCODE_LCS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.6,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025611,stu_6dbcb54ce6c68a90916375677d338dae,CARCODE_LRT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025612,stu_f0f91a5d5d60342530d0cdaac2b9e6eb,CARCODE_LFP,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.8,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025613,stu_8b9e79a99b60448055f30e6519a45e76,CARCODE_LIV,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025614,stu_2fc1637b5c5f8dd07602ed02fd5eb2b9,CARCODE_LHR,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.6,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025615,stu_eb3bd751da1a7874e2273ee2e1bd7e93,CARCODE_LBM,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025616,stu_c356a56541bd33606ba0124a3894ced3,CARCODE_LNI,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025617,stu_d845b9bf9f3945d498f3c9b8b39f510d,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.3,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025618,stu_53e3465734c9fda789b5f02b0f146f89,CARCODE_LFP,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025619,stu_91ed018e3261a895ae3b026591b641f9,CARCODE_LMT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,RT,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025620,stu_2b6798c991140a949ff5d353308f99e5,CARCODE_LNI,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_b31db4d5c342f1aa232fdadc7fd1cfa4,catalog_code_name_exact
ATTEMPT_025621,stu_8c21b096ab87bc2cc5571edf3e708256,CARCODE_LII,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.6,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025622,stu_acf7599847b8bc7772b2e5580eabd01b,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025623,stu_508d0415d87ff57c701d45d09b43a4db,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.8,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025624,stu_b5b5c67895a4d28ea6f6c77ef2986850,CARCODE_LDS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.9,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025625,stu_4306c18c1919f71d771f0ebbdea278e6,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.1,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025626,stu_9bb6a114894401b555f893848ef9b6ef,CARCODE_LFA,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025627,stu_8a8b44df4b62c7756161a47648f650f5,CARCODE_LDS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.9,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025628,stu_a9793186b0e93dcfe65034f374049819,CARCODE_LFP,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025629,stu_ca436e3e7d173ca6722a6e567e3a0f2d,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.5,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025630,stu_b88ac4a0b16a5665a9fdca64e96392fc,CARCODE_LPO,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.2,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025631,stu_ad495253732a04c59ab24f93f006ab77,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.7,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025632,stu_ad495253732a04c59ab24f93f006ab77,CARCODE_LDS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.7,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025633,stu_dcc72ab036b22d02b8e7bf174a4e4c8a,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025634,stu_8264ccf275841004872c9c65c3ef6f1e,CARCODE_LFA,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.4,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025635,stu_8fab6cd504ba364dc32e6603cc6d0347,CARCODE_LEC,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025636,stu_c711e27fa901df1e5793a8c38a53911e,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025637,stu_06f5a7b240d046ca47c72a8167b9052d,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,0,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025638,stu_06f5a7b240d046ca47c72a8167b9052d,CARCODE_LDS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,0,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025639,stu_eb2de1fa383c9e4ffda1ed1c83a37f8b,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025640,stu_a1f8be8007d73cb51ace000664abe1e1,CARCODE_LIV,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025641,stu_fa2006d0d9e73fe72d2e47368fa13d6f,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.9,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025642,stu_4f32329ee0e7f0f47309f0a8f44aebf6,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,0,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025643,stu_729b1f9f8861fbf4578d38443d8dbb55,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025644,stu_09e8e02ff49d42c225ad354a066fc06b,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025645,stu_ec3eaaf6835221f93ee877ad80701ec8,CARCODE_LBNM,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,5.9,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025646,stu_4af6dd7fd808bff34073d09042396d50,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.5,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025647,stu_78f80869269fb574a124c08730ff5e30,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.9,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025648,stu_78f80869269fb574a124c08730ff5e30,CARCODE_LDS,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.9,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025649,stu_782879ee436bff34e766f52e58ef3dbc,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,BV,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025650,stu_dfadc766056ce4ca53a8e514bbd54b95,CARCODE_LFP,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.6,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025651,stu_e287cb357a1006ce6eab145401a4bbf3,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.7,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025652,stu_90acbea06fdd9f1323e9e1f7b92263aa,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,7.9,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025653,stu_f3d4a9a28784df8bfd3f1adec02d0fc1,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025654,stu_29f7e558d3f9810ab62fa49731ab92f9,CARCODE_LFA,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025655,stu_e95c9a20269dafc299166f9996b00645,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,9.1,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025656,stu_de7db7abd651494cb93d1816f698a538,CARCODE_LAT,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,10,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025657,stu_1167ef087a274e67c3fafe66f34b820a,CARCODE_LFA,2023_O,0,MAT1012,SUBJ_MATEMATICAS_UNIVERSITARIAS,8.6,prof_75401aeddc338b13c9e5b4a6405bcff2,catalog_code_name_exact
ATTEMPT_025658,stu_0a5cbf263d59ab0f1ffba9564d6f7920,CARCODE_LRP,2023_O,0,MAT1022,SUBJ_CALCULO_I,2.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025659,stu_3f4809150b34705bcee9a0424fde8026,CARCODE_LBM,2023_O,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025660,stu_8835ed708681313f133d6420d87214bb,CARCODE_LAD,2023_O,0,MAT1022,SUBJ_CALCULO_I,RT,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025661,stu_84d2a16069b3c7ee503208cd3c45cc9e,CARCODE_LIS,2023_O,0,MAT1022,SUBJ_CALCULO_I,10,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025662,stu_09599f2d5ad3b1a1dc798ec5db0e86b8,CARCODE_LBN,2023_O,0,MAT1022,SUBJ_CALCULO_I,RT,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025663,stu_2d71638e3125433c85bd7d782e997d52,CARCODE_LNM,2023_O,0,MAT1022,SUBJ_CALCULO_I,8.1,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025664,stu_3eb12cb9ef5d6688b3dde551a01d78b9,CARCODE_LFP,2023_O,0,MAT1022,SUBJ_CALCULO_I,8,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025665,stu_bc5288c2a3e8d46d7a27826af2d7e102,CARCODE_LFA,2023_O,0,MAT1022,SUBJ_CALCULO_I,1.1,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025666,stu_1831a30a0a72f5cc5d7d5bbd97de126f,CARCODE_LIM,2023_O,0,MAT1022,SUBJ_CALCULO_I,2.9,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025667,stu_f944741f0b15ecb27c68dd17fab207ee,CARCODE_LAD,2023_O,0,MAT1022,SUBJ_CALCULO_I,6.9,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025668,stu_013138076a83d5d7fd0210bbe97da590,CARCODE_LIC,2023_O,0,MAT1022,SUBJ_CALCULO_I,9.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025669,stu_23aa036c49e501d68e47804d5f2fe220,CARCODE_LAD,2023_O,0,MAT1022,SUBJ_CALCULO_I,8.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025670,stu_1efcb85a12c36390f1b2514c56bbc411,CARCODE_LIM,2023_O,0,MAT1022,SUBJ_CALCULO_I,7.7,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025671,stu_1e37695ec1732a6fa6e470f466673e5c,CARCODE_LAD,2023_O,0,MAT1022,SUBJ_CALCULO_I,BV,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025672,stu_5c5782585dadaceddd04c90fa64d34e0,CARCODE_LQI,2023_O,0,MAT1022,SUBJ_CALCULO_I,5.8,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025673,stu_d4a540ffa214d2f171358bb27eace154,CARCODE_LFA,2023_O,0,MAT1022,SUBJ_CALCULO_I,6.2,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025674,stu_0c96c1435aa5a8eee2c3bb9a4a5ed50f,CARCODE_LIC,2023_O,0,MAT1022,SUBJ_CALCULO_I,4.4,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025675,stu_09c83978b04a94ce67fe1f7c01747a51,CARCODE_LBI,2023_O,0,MAT1022,SUBJ_CALCULO_I,1.8,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025676,stu_4cefbcfacbb676ac3f12c7bb1f4ae38b,CARCODE_LAD,2023_O,0,MAT1022,SUBJ_CALCULO_I,7.6,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
ATTEMPT_025677,stu_477fde5811bb37f0121dddafc5e1badd,CARCODE_LAT,2023_O,0,MAT1022,SUBJ_CALCULO_I,8.5,prof_4edff3c928f46070b0dbb3ba79f26ead,catalog_code_name_exact
